term_id,term,cluster_id,domain,membership_probability,is_representative,labeling_method,evidence
term_27a95e3ef428412228a6,Employment rates (aged 15-64) by sex - ENP-South countries,cluster_99358c580dcf,labour market,0.993414,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6830314331028731, ""labour market"": 0.789534856381208, ""population and demography"": 0.7264993057884989, ""regional and urban statistics"": 0.6766704497423219, ""social conditions and equality"": 0.7191189563238449}, ""source"": ""hdbscan_pearl_small""}"
term_178890956c1e3c7acc0d,Employment rates of recent graduates,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_27403ee3a08ef6612373,"Employment, domestic concept",unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_defff23a8f88d8548c58,"Employment, domestic concept - annual data",unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_e74b0b68daf6ab98bfae,"Employment, domestic concept - Total",unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_09e1aee2eae3f6f961d2,"Ever-partnered women who have experienced violence by an intimate partner, by country of birth",unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_9c16d79cea97b0714de5,Expenditure on education in constant prices,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_b1fb19c84fd17e2fd413,Expenditure on public educational institutions,cluster_9f5217e9767f,cross-domain or other,1.000000,true,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6891359844726656, ""education"": 0.7167730397231009, ""environment and energy"": 0.6187253234181086, ""government, justice, and public administration"": 0.666310655781945, ""population and demography"": 0.6156232734483393}, ""source"": ""hdbscan_pearl_small""}"
term_bf772c90f95cd422ec1d,Expenditure on public educational institutions - as % of total or current expenditure,cluster_9f5217e9767f,cross-domain or other,1.000000,true,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6891359844726656, ""education"": 0.7167730397231009, ""environment and energy"": 0.6187253234181086, ""government, justice, and public administration"": 0.666310655781945, ""population and demography"": 0.6156232734483393}, ""source"": ""hdbscan_pearl_small""}"
term_27f5a1f9c59e1b87dc68,Expenditure on road transport vehicles and road infrastructure,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_46da92b563b9ffdccb55,Expenditure on rolling stock and railway infrastructure,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_6e80a6ca3ae0ebf52856,Expenditure on social protection by type,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_a87ced2df78c51659769,Expenditure on social protection per inhabitant at constant prices,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_30dd549a4d0eb8151b25,Expenditure on social protection per inhabitant in PPS,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_0121d15f00fd5074d0bf,Expenditure on waterway transport infrastructure and freight vessels,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_af395f1610bfa9afa413,Exports of goods - machinery and transport equipment,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_233266d63f959636da6c,Exports of goods and services in % of GDP,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_f98c68c67133ddf86700,"External balance of goods and services, current prices",unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_f1ad67c786a97690fa75,Final consumption expenditure of households and non-profit institutions serving households - annual data,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_115d903267dadba6da0f,"Final consumption expenditure of households and NPISH, current prices",cluster_d0b90b2f986d,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7258829529776223, ""environment and energy"": 0.6509914115519796, ""government, justice, and public administration"": 0.6327945515485126, ""labour market"": 0.6390762333497482, ""population and demography"": 0.6599194054449811}, ""source"": ""hdbscan_pearl_small""}"
term_5bd6cc28bc0c9ce94e30,"Final consumption expenditure of households and NPISH, volumes",cluster_d0b90b2f986d,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7258829529776223, ""environment and energy"": 0.6509914115519796, ""government, justice, and public administration"": 0.6327945515485126, ""labour market"": 0.6390762333497482, ""population and demography"": 0.6599194054449811}, ""source"": ""hdbscan_pearl_small""}"
term_d1a57151199d56c5e07f,Financial aid to students by education level - as % of total public expenditure,cluster_9f5217e9767f,cross-domain or other,0.944128,true,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6891359844726656, ""education"": 0.7167730397231009, ""environment and energy"": 0.6187253234181086, ""government, justice, and public administration"": 0.666310655781945, ""population and demography"": 0.6156232734483393}, ""source"": ""hdbscan_pearl_small""}"
term_f3ae2a10579c3fbd217e,Foreign-born population,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_39de1f14cd5fe4b343a1,Freight and mail air transport (including national transport),cluster_310e64b58954,transport,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6568437781978611, ""economy and finance"": 0.6812492999573971, ""industry, trade, and services"": 0.6995698206879771, ""labour market"": 0.6614922186669936, ""transport"": 0.860033991344811}, ""source"": ""hdbscan_pearl_small""}"
term_5e2d8a28ef31383d28d4,Freight and mail air transport (including national transport) - ENP-South countries,cluster_310e64b58954,transport,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6568437781978611, ""economy and finance"": 0.6812492999573971, ""industry, trade, and services"": 0.6995698206879771, ""labour market"": 0.6614922186669936, ""transport"": 0.860033991344811}, ""source"": ""hdbscan_pearl_small""}"
term_f354ea1081d17071b4ab,Freight and mail air transport over national territory (including territorial sea),cluster_310e64b58954,transport,1.000000,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6568437781978611, ""economy and finance"": 0.6812492999573971, ""industry, trade, and services"": 0.6995698206879771, ""labour market"": 0.6614922186669936, ""transport"": 0.860033991344811}, ""source"": ""hdbscan_pearl_small""}"
term_366e31423c1da3f1342b,GDP deflator,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_2c295ea215a5bc746b20,GDP per capita in PPS,cluster_84a10ec4eb87,cross-domain or other,1.000000,true,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7286435528360393, ""environment and energy"": 0.6519930377463107, ""health"": 0.6568422343562978, ""labour market"": 0.7009352358476473, ""population and demography"": 0.7137265756915805}, ""source"": ""hdbscan_pearl_small""}"
term_a7f8640f667814e9fbfc,GDP weights used in the calculation of the global specific indicator,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_2e238609443153c1dccf,Gender differences in the relative income of elderly people (65+),cluster_55cd06be7ef5,cross-domain or other,1.000000,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6676096953224072, ""health"": 0.6400325914000694, ""labour market"": 0.6722840286997268, ""population and demography"": 0.6980887726643705, ""social conditions and equality"": 0.683880811919023}, ""source"": ""hdbscan_pearl_small""}"
term_99869cc8c80491bbbd12,Gender differences in the relative income of elderly people (65+) - EU-SILC survey,cluster_55cd06be7ef5,cross-domain or other,1.000000,true,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6676096953224072, ""health"": 0.6400325914000694, ""labour market"": 0.6722840286997268, ""population and demography"": 0.6980887726643705, ""social conditions and equality"": 0.683880811919023}, ""source"": ""hdbscan_pearl_small""}"
term_38c1e42ad3a781b8ce27,Gender differences in the relative income of older people,cluster_55cd06be7ef5,cross-domain or other,1.000000,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6676096953224072, ""health"": 0.6400325914000694, ""labour market"": 0.6722840286997268, ""population and demography"": 0.6980887726643705, ""social conditions and equality"": 0.683880811919023}, ""source"": ""hdbscan_pearl_small""}"
term_09a908de463198bdf18f,Gender differences in the relative income of older people - EU-SILC survey,cluster_55cd06be7ef5,cross-domain or other,1.000000,true,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6676096953224072, ""health"": 0.6400325914000694, ""labour market"": 0.6722840286997268, ""population and demography"": 0.6980887726643705, ""social conditions and equality"": 0.683880811919023}, ""source"": ""hdbscan_pearl_small""}"
term_922fd757dd8e2ece5c17,Gender employment gap,cluster_99358c580dcf,labour market,0.856531,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6830314331028731, ""labour market"": 0.789534856381208, ""population and demography"": 0.7264993057884989, ""regional and urban statistics"": 0.6766704497423219, ""social conditions and equality"": 0.7191189563238449}, ""source"": ""hdbscan_pearl_small""}"
term_523b5db9b2693145b25e,Gender employment gap by degree of urbanisation,cluster_99358c580dcf,labour market,0.855412,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6830314331028731, ""labour market"": 0.789534856381208, ""population and demography"": 0.7264993057884989, ""regional and urban statistics"": 0.6766704497423219, ""social conditions and equality"": 0.7191189563238449}, ""source"": ""hdbscan_pearl_small""}"
term_9718df264a1793a565c9,"Gender employment gap, by type of employment",cluster_99358c580dcf,labour market,0.856531,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6830314331028731, ""labour market"": 0.789534856381208, ""population and demography"": 0.7264993057884989, ""regional and urban statistics"": 0.6766704497423219, ""social conditions and equality"": 0.7191189563238449}, ""source"": ""hdbscan_pearl_small""}"
term_f36eb226e177a37eccaa,Gender gap in part-time employment,cluster_99358c580dcf,labour market,0.856531,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.6830314331028731, ""labour market"": 0.789534856381208, ""population and demography"": 0.7264993057884989, ""regional and urban statistics"": 0.6766704497423219, ""social conditions and equality"": 0.7191189563238449}, ""source"": ""hdbscan_pearl_small""}"
term_d568e02e14bc35c58cb8,General government employment,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_e7c0eb872bd0448f567a,General government expenditure by function,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_537dee1205ecb32bbdaa,General government total expenditure on law courts,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_3a96181f535cf675fed7,Generation of waste excluding major mineral wastes per GDP unit,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_87a753574448dc6084bb,Gini coefficient of equivalised disposable income,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_0e2307e31f6b17f4428d,Gini coefficient of equivalised disposable income before social transfers (pensions excluded from social transfers),unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_5b8a86d13344cbd5b242,Gini coefficient of equivalised disposable income before social transfers (pensions included in social transfers),unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_577b998e77e6ecacb649,Gini coefficient of equivalised disposable income by age,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_fc07b47631d01b3c08c3,Gini coefficient on household population,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_48f8ab7f344df9f62f58,Gini coefficient on household population - experimental statistics,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_7c7d663e6be11fcca38d,Goods road transport enterprises by employment size classes,cluster_e22df4ed8343,transport,1.000000,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6504098985479125, ""economy and finance"": 0.6577851122105566, ""industry, trade, and services"": 0.7326276302155783, ""labour market"": 0.694030383173282, ""transport"": 0.7837847022418346}, ""source"": ""hdbscan_pearl_small""}"
term_6f657ad56da603744e65,Goods road transport enterprises by number of vehicles,cluster_e22df4ed8343,transport,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6504098985479125, ""economy and finance"": 0.6577851122105566, ""industry, trade, and services"": 0.7326276302155783, ""labour market"": 0.694030383173282, ""transport"": 0.7837847022418346}, ""source"": ""hdbscan_pearl_small""}"
term_a8781b86da3b752f69bd,Goods transport by rail,cluster_94cf800a89a5,transport,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6236490316235157, ""economy and finance"": 0.6487593137603984, ""industry, trade, and services"": 0.7193340484556724, ""labour market"": 0.6136626147758395, ""transport"": 0.7981455413296625}, ""source"": ""hdbscan_pearl_small""}"
term_83f4130ed4f379e5ebf9,Goods transport by road,cluster_94cf800a89a5,transport,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6236490316235157, ""economy and finance"": 0.6487593137603984, ""industry, trade, and services"": 0.7193340484556724, ""labour market"": 0.6136626147758395, ""transport"": 0.7981455413296625}, ""source"": ""hdbscan_pearl_small""}"
term_454b60d6038aeaf7dfdf,Goods transport by waterways,cluster_94cf800a89a5,transport,0.981361,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6236490316235157, ""economy and finance"": 0.6487593137603984, ""industry, trade, and services"": 0.7193340484556724, ""labour market"": 0.6136626147758395, ""transport"": 0.7981455413296625}, ""source"": ""hdbscan_pearl_small""}"
term_047c9239143df8136f91,Goods transported,cluster_94cf800a89a5,transport,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6236490316235157, ""economy and finance"": 0.6487593137603984, ""industry, trade, and services"": 0.7193340484556724, ""labour market"": 0.6136626147758395, ""transport"": 0.7981455413296625}, ""source"": ""hdbscan_pearl_small""}"
term_1575199f961fd6cde6d7,Goods transported (detailed reporting only ),unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_f68670e75aff7b03543b,Goods transported (detailed reporting only ) - quarterly data,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_7abc3292942090afa980,Goods transported by rail,cluster_94cf800a89a5,transport,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6236490316235157, ""economy and finance"": 0.6487593137603984, ""industry, trade, and services"": 0.7193340484556724, ""labour market"": 0.6136626147758395, ""transport"": 0.7981455413296625}, ""source"": ""hdbscan_pearl_small""}"
term_57558496f0fd3ea26847,Goods transported by rail - ENP-East countries,cluster_94cf800a89a5,transport,1.000000,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6236490316235157, ""economy and finance"": 0.6487593137603984, ""industry, trade, and services"": 0.7193340484556724, ""labour market"": 0.6136626147758395, ""transport"": 0.7981455413296625}, ""source"": ""hdbscan_pearl_small""}"
term_7b36a7699313ac1e7386,Goods transported by type of consignment,cluster_94cf800a89a5,transport,0.942625,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6236490316235157, ""economy and finance"": 0.6487593137603984, ""industry, trade, and services"": 0.7193340484556724, ""labour market"": 0.6136626147758395, ""transport"": 0.7981455413296625}, ""source"": ""hdbscan_pearl_small""}"
term_3dfd8e54220a5a7f4b4c,"Government final consumption expenditure, current prices",cluster_d0b90b2f986d,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7258829529776223, ""environment and energy"": 0.6509914115519796, ""government, justice, and public administration"": 0.6327945515485126, ""labour market"": 0.6390762333497482, ""population and demography"": 0.6599194054449811}, ""source"": ""hdbscan_pearl_small""}"
term_a3b5edd80874bf518515,"Government final consumption expenditure, volumes",cluster_d0b90b2f986d,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7258829529776223, ""environment and energy"": 0.6509914115519796, ""government, justice, and public administration"": 0.6327945515485126, ""labour market"": 0.6390762333497482, ""population and demography"": 0.6599194054449811}, ""source"": ""hdbscan_pearl_small""}"
term_000d0c45492699547811,Government support to agricultural research and development,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_c09913cf45bdb5830bad,Graduates at doctoral level by sex and age groups - per 1000 of population aged 25-34,cluster_0a4bab53e5fe,education,0.963347,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""education"": 0.7547710077578337, ""labour market"": 0.6690019698253377, ""population and demography"": 0.7027442726146644, ""science, technology, and digital society"": 0.6534143714299199, ""social conditions and equality"": 0.6562125367314494}, ""source"": ""hdbscan_pearl_small""}"
term_75f99b8a1b5911e78516,"Graduates at doctoral level, in science, math., computing, engineering, manufacturing, construction, by sex - per 1000 of population aged 25-34",unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_b86ab4699fecadbd4c05,"Grain maize and corn-cob-mix by area, production and humidity",cluster_9391f8d593af,"agriculture, forestry, and fisheries",0.974975,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.7215382746502316, ""environment and energy"": 0.6904157422959046, ""labour market"": 0.6448385178470997, ""population and demography"": 0.6238849919667521, ""regional and urban statistics"": 0.6660959028884115}, ""source"": ""hdbscan_pearl_small""}"
term_a42f6f49f0d22fbc8143,Grapes by production,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_9f5d8553695db4a24cad,"Green maize by area, production and humidity",cluster_9391f8d593af,"agriculture, forestry, and fisheries",0.964919,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.7215382746502316, ""environment and energy"": 0.6904157422959046, ""labour market"": 0.6448385178470997, ""population and demography"": 0.6238849919667521, ""regional and urban statistics"": 0.6660959028884115}, ""source"": ""hdbscan_pearl_small""}"
term_0e3fb5e8571efdb988ec,Greenhouse gases emissions from production activities,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_ffaf9a30e0d7a69ee461,Gross debt-to-income ratio of households,cluster_84a10ec4eb87,cross-domain or other,0.947127,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7286435528360393, ""environment and energy"": 0.6519930377463107, ""health"": 0.6568422343562978, ""labour market"": 0.7009352358476473, ""population and demography"": 0.7137265756915805}, ""source"": ""hdbscan_pearl_small""}"
term_49db7acc54bc2943fa50,Gross disposable income,cluster_84a10ec4eb87,cross-domain or other,0.952985,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7286435528360393, ""environment and energy"": 0.6519930377463107, ""health"": 0.6568422343562978, ""labour market"": 0.7009352358476473, ""population and demography"": 0.7137265756915805}, ""source"": ""hdbscan_pearl_small""}"
term_03fbe91d9fb3780da7f3,Gross domestic expenditure on R&D (GERD),unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_e147987d892497288288,Gross domestic expenditure on R&D (GERD) - ENP-East countries,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_157213bbb658b7604c19,Gross domestic expenditure on research and development (R&D),unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_9f55fe8d95776762c3e3,Gross domestic product at market prices - ENP-East countries,cluster_80edd39ddbff,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6417372564412809, ""economy and finance"": 0.7471593770046031, ""industry, trade, and services"": 0.6678429265998614, ""labour market"": 0.6986427909369246, ""population and demography"": 0.6455627472321667}, ""source"": ""hdbscan_pearl_small""}"
term_930c45421b51de6645cd,Gross domestic product at market prices - ENP-South countries,cluster_80edd39ddbff,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6417372564412809, ""economy and finance"": 0.7471593770046031, ""industry, trade, and services"": 0.6678429265998614, ""labour market"": 0.6986427909369246, ""population and demography"": 0.6455627472321667}, ""source"": ""hdbscan_pearl_small""}"
term_cec938ba052542d9d4b6,Gross domestic product at market prices by expenditure,cluster_80edd39ddbff,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6417372564412809, ""economy and finance"": 0.7471593770046031, ""industry, trade, and services"": 0.6678429265998614, ""labour market"": 0.6986427909369246, ""population and demography"": 0.6455627472321667}, ""source"": ""hdbscan_pearl_small""}"
term_3300b84d8d1e1cbc3fa4,Gross domestic product at market prices by expenditure - ENP-East countries,cluster_80edd39ddbff,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6417372564412809, ""economy and finance"": 0.7471593770046031, ""industry, trade, and services"": 0.6678429265998614, ""labour market"": 0.6986427909369246, ""population and demography"": 0.6455627472321667}, ""source"": ""hdbscan_pearl_small""}"
term_dc071a8bc9f2763851ec,Gross domestic product at market prices by expenditure - ENP-South countries,cluster_80edd39ddbff,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6417372564412809, ""economy and finance"": 0.7471593770046031, ""industry, trade, and services"": 0.6678429265998614, ""labour market"": 0.6986427909369246, ""population and demography"": 0.6455627472321667}, ""source"": ""hdbscan_pearl_small""}"
term_8c80a20920007a0c2a77,"Gross domestic product, current prices",cluster_d0b90b2f986d,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7258829529776223, ""environment and energy"": 0.6509914115519796, ""government, justice, and public administration"": 0.6327945515485126, ""labour market"": 0.6390762333497482, ""population and demography"": 0.6599194054449811}, ""source"": ""hdbscan_pearl_small""}"
term_b28f611947fbb9543e41,"Gross domestic product, volumes",unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
