term_id,canonical_term,category,confidence,variant,protected,evidence,occurrence_ids_json,run_id
term_9b83e3239cd2a5b6767f,HICP - transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ddd2242245793029d431""]",run_5f8127cf8e6be829b1ac
term_889e83c0402a09059be4,Hours worked per week of full-time employment,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_879750daa3868ffa4609""]",run_5f8127cf8e6be829b1ac
term_2ac0acffca0463ed9ded,House price index,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_48dd05872f82ab2e5eca"", ""occ_e8fae38ea345e5be5d0e""]",run_5f8127cf8e6be829b1ac
term_53a4355232fa8ec64f34,House price index (= 100),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5eae3f3b2cf7d182ee12""]",run_5f8127cf8e6be829b1ac
term_95b646dd7227ccce08b4,House price index (= 100) - quarterly data,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4fe249746295828a714b""]",run_5f8127cf8e6be829b1ac
term_b287058763b62e747ffb,House price index - Item weights,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_44c76ae8105c4507839d""]",run_5f8127cf8e6be829b1ac
term_7fd0142c8dd981cee687,House price index - quarterly data,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_68b988f66554c2a11cc1""]",run_5f8127cf8e6be829b1ac
term_20521c72e6cabba7e964,"House price index, deflated",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3f4920f08d71d78ce92d"", ""occ_47b61ef2ebae4ecb6ccd""]",run_5f8127cf8e6be829b1ac
term_4d5be5b88085385db32d,"House price index, deflated - annual data",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_eded6b61ff20cd050ffb""]",run_5f8127cf8e6be829b1ac
term_cf8712dfc9d708cb8fa1,"House price index, deflated - quarterly data",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b9d1e1e2493920a661de""]",run_5f8127cf8e6be829b1ac
term_14fbb936b6af82a1ad80,"House price index, nominal",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b9e14d82cb812bff193a""]",run_5f8127cf8e6be829b1ac
term_3987c647edbf48762f80,"House price index, nominal - annual data",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8eb2185c251cfcffd7f4""]",run_5f8127cf8e6be829b1ac
term_b42b72d1ef59e78b9232,House sales,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_40ea3223e1f9da517b2d"", ""occ_73cdc07757bc293e63ba""]",run_5f8127cf8e6be829b1ac
term_d47300ffaf337f995f13,"House sales - number and index (=100), annual data",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5f0a1f12eab7e804284c""]",run_5f8127cf8e6be829b1ac
term_48fc1ea3059120d115be,"House sales - value and index (=100), annual data",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7f6a4019f183a86bf3c4""]",run_5f8127cf8e6be829b1ac
term_d3a86d6b1442368c3650,Housing cost overburden rate by income quintile - EU-SILC survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_328c74eba1fcc2cdd2b6""]",run_5f8127cf8e6be829b1ac
term_b5b8d388f2ef30d9a63b,Import prices - capital goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c6e75cb2e7aefd928dff""]",run_5f8127cf8e6be829b1ac
term_fa079b5a5c445856b3d5,Import prices - consumer durables,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_d11da2a6bc236774b02c""]",run_5f8127cf8e6be829b1ac
term_113fb5fe2b429e592b11,Import prices - consumer non-durables,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4f392b58049d72c3e031""]",run_5f8127cf8e6be829b1ac
term_01e9da427b6abfa900c2,Import prices - intermediate goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e02a8309759fefd4cfb2""]",run_5f8127cf8e6be829b1ac
term_1db7e88dc0bc19d4fa1a,Import prices - manufacturing,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3cbab9c9c748c536711c""]",run_5f8127cf8e6be829b1ac
term_22efcbdc7e86854e5717,Import prices - total industry,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8080d2b2140395439331""]",run_5f8127cf8e6be829b1ac
term_c4e193b79f7c26d0cd98,Imports of goods - machinery and transport equipment,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2db08bf1f7c39b75f2a1""]",run_5f8127cf8e6be829b1ac
term_6e013eaf01ca71a8b4dd,Imports of goods and services in % of GDP,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_96d11273d5c8fc9b64a1""]",run_5f8127cf8e6be829b1ac
term_9ac263f40d0cdab6e19b,including health expenditure,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8a8d69f65eb84da654cf""]",run_5f8127cf8e6be829b1ac
term_0388239da703c3da3a94,including national transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ad0594e914ee7e0e44c8""]",run_5f8127cf8e6be829b1ac
term_e419e19674142f6f64cc,Income from intellectual property rights for computer services,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_300575be152d92c77ca5""]",run_5f8127cf8e6be829b1ac
term_28e6144223bf5a76d0ee,Income in real terms (SILC=100),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_62f9b321337b5fbb917b""]",run_5f8127cf8e6be829b1ac
term_d1255f52cdca607165d0,Income inequality for older people,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_84f622f9d09686ce390f""]",run_5f8127cf8e6be829b1ac
term_55eb5e8e6a2e6b24d8d3,Income inequality for older people - EU-SILC survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7946887357e08c09f31a""]",run_5f8127cf8e6be829b1ac
term_dbffea080c0d5fdff163,Income quintile share ratio (S80/S20) by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e28129c7178b92e5df0e""]",run_5f8127cf8e6be829b1ac
term_9d5a4b6bdd9d740a605a,Income quintile share ratio - S80/S20 - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ae1d3cc697d50c8b6dc7""]",run_5f8127cf8e6be829b1ac
term_6d86dd447f76de1a4400,Income quintile share ratio - S80/S20 - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_74294d96cacfec9a1e9b""]",run_5f8127cf8e6be829b1ac
term_5714bc6f1087bc9fb5f0,Income quintile share ratio S80/S20 by NUTS 2 region,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f466bfd878e35f9127ee""]",run_5f8127cf8e6be829b1ac
term_25037dcefaa4c67fcebb,Income share of the bottom 40 % of the population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_81f410f0677c0a08a76f""]",run_5f8127cf8e6be829b1ac
term_9ada14c39440e5583682,Indicator A of the income from agricultural activity,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1b61fcf6a6318edfc06e""]",run_5f8127cf8e6be829b1ac
term_86c6296d5245a05d0ec6,Industrial and construction production volume index,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3746bae270ac5755e279""]",run_5f8127cf8e6be829b1ac
term_324b9884a59c48c27271,Industrial and construction production volume index - calendar adjusted - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b2f9dd55550fd112fa92""]",run_5f8127cf8e6be829b1ac
term_ac3a2131e4f6dda678a5,Inequality of income distribution,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3ee1ed94e7f5ca19c6a1""]",run_5f8127cf8e6be829b1ac
term_6e3300b3b76ec6fc07b9,Inequality of income distribution S80/S20 income quintile share ratio,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_9d800f32fc2179827f35""]",run_5f8127cf8e6be829b1ac
term_720ba7a9b58779717a67,Inequality of income distribution S80/S20 income quintile share ratio - EU-SILC and ECHP surveys,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0b9159b3ddb2951fccb1""]",run_5f8127cf8e6be829b1ac
term_e9a99632a5e342b4b239,Interests receivable and similar income by product,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_508d158d2fe47801d99f""]",run_5f8127cf8e6be829b1ac
term_18e4be30cbe2563cec14,International trade as a share of GDP,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_be8524187c659d05cd1c""]",run_5f8127cf8e6be829b1ac
term_3ea65693dfee62b7d7d9,Intra-mural Business Enterprise R&D Expenditures in Foreign Controlled Enterprises,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6452a42dca2d173b1a9c""]",run_5f8127cf8e6be829b1ac
term_71e8da9a79f9decbfde7,Investment share of GDP by institutional sectors,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c446e61faf55ce905e70""]",run_5f8127cf8e6be829b1ac
term_07c88bf3aece412e87e2,Involuntary temporary employment,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f875b60dca6809c4eec4""]",run_5f8127cf8e6be829b1ac
term_5de95c935e54b28c5aa1,Inward FDI stocks in % of GDP,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_d7dea4df7da165d3c3d0""]",run_5f8127cf8e6be829b1ac
term_ce67cd86ecfdda211083,Labour productivity in GDP (constant prices) per person employed,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ae20e6196014639ef9e4""]",run_5f8127cf8e6be829b1ac
term_f17f855c2456eeb7b95d,Labour productivity in GDP (constant prices) per person employed - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8d057684200f2bb21b2c""]",run_5f8127cf8e6be829b1ac
term_9aec9416f35680f516f6,Laying hens population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_d0e785d4e13cf291dd9d""]",run_5f8127cf8e6be829b1ac
term_d186ea2cd1615cb2621c,Laying hens population - annual data,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7ba6b7eebcec9f2d24c0""]",run_5f8127cf8e6be829b1ac
term_f6876eaedf46f3589cd0,Life expectancy at birth by sex - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_9789d2061afb4e432e43""]",run_5f8127cf8e6be829b1ac
term_812ad3ebcd48675b5282,Live births,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_544f3ae1627556613adb""]",run_5f8127cf8e6be829b1ac
term_ae811119ae4287ceef98,Live births and crude birth rate,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_dddf5ec047c007e87440""]",run_5f8127cf8e6be829b1ac
term_47ead53796b0ad6f4802,Loans (excluding mortgages on purchase of main residence) by income quintile,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_42510c75d199d26e0f0f""]",run_5f8127cf8e6be829b1ac
term_d3e9231fa5288ba36887,Long-term unemployment rate by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0fbb8efc6aa16476ff76"", ""occ_2a0fd9c58eb983f3d0e9""]",run_5f8127cf8e6be829b1ac
term_8bb310c92f161e04aeb0,"Long-term unemployment rate, % of active population aged 15-74",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e3bc567b440bf4c7300c""]",run_5f8127cf8e6be829b1ac
term_6273fd9149de8fb6704b,Long-term unemployment rates by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c82d920ac0882b08217e""]",run_5f8127cf8e6be829b1ac
term_06310cc3ee57698adc4b,Long-term unemployment rates by sex - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f022c8700deb875907bd""]",run_5f8127cf8e6be829b1ac
term_57896bda73fe719211f7,Low-wage earners as a proportion of all employees (excluding apprentices) by employment contract,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c5cd9d34580de8cbba5d""]",run_5f8127cf8e6be829b1ac
term_e157e5c7f05a0049cc46,Maritime goods transport performed in the Exclusive Economic Zone of the countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7c580259aeb4bc3d3ff2""]",run_5f8127cf8e6be829b1ac
term_cf4d38e388c2bc56090a,Maritime passenger transport performed in the Exclusive Economic Zone of the countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_576413ff415d773f8fde""]",run_5f8127cf8e6be829b1ac
term_eb0740949292b76319ec,Maritime transport infrastructure,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_84c69f772c9aeab3d271""]",run_5f8127cf8e6be829b1ac
term_c6b8e720436e1d8a19f2,Maritime transport infrastructure: ports,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_557c246cfdcb093aad3c""]",run_5f8127cf8e6be829b1ac
term_422013898bdc7aa0ad06,Maritime transport of freight by NUTS 2 region,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_dcaa418773d480809992""]",run_5f8127cf8e6be829b1ac
term_0ecae0b5473fbb8ae729,Maritime transport of passengers by NUTS 2 region,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_69dcc20f1760698f4a3f""]",run_5f8127cf8e6be829b1ac
term_5a62747e9b2bbc98b77e,Market production,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_729f35802c341cc7c4ac""]",run_5f8127cf8e6be829b1ac
term_012b2e24a75dae7a8801,Market production - annual data,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7a41f8d1d44dfc58f116""]",run_5f8127cf8e6be829b1ac
term_078d046c57799f9a57b5,Mean age of women at childbirth and at birth of first child,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a00e2f1a07fbb8a1c41a""]",run_5f8127cf8e6be829b1ac
term_45b9a362994ac998a029,Mean consumption expenditure by number of active persons,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0f551fb414265ef2dc05""]",run_5f8127cf8e6be829b1ac
term_c14bca743ac5884f17e2,Mean consumption expenditure of private households on cultural goods and services by income quintile,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_077b74638fc483123d0d""]",run_5f8127cf8e6be829b1ac
term_fcbaef808b290197842f,Mean consumption expenditure of private households on sporting goods and services by income quintile,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2e40bd3bfad9b9773a86""]",run_5f8127cf8e6be829b1ac
term_20ca9ef9e116900d5e88,Mean consumption expenditure per household and per adult equivalent,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c7459fe218580054cbea""]",run_5f8127cf8e6be829b1ac
term_e10167245fc767be14f4,Meat (total production),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_9b797ca52e018daf2d36""]",run_5f8127cf8e6be829b1ac
term_aeaee419e62acf4048d5,Meat production,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_9d746a1f685e7e36c911"", ""occ_c422f466db80ab0719ac""]",run_5f8127cf8e6be829b1ac
term_dda222aaf1cad0d16ff4,Meat production - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2c8135896404f2cda5d9""]",run_5f8127cf8e6be829b1ac
term_08f3dd440b4f4e4ac60d,Meat production - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_83677e2a7ee351c49b94""]",run_5f8127cf8e6be829b1ac
term_f7373141e70e62bc181d,Median age of residents by sex and country of birth,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4f5a610df239a4af58cd""]",run_5f8127cf8e6be829b1ac
term_126f1c47aefcedb88cc8,Median relative income of elderly people,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_cf7b38617b0ef63153ce""]",run_5f8127cf8e6be829b1ac
term_1847b10ff62e7ccf2fbb,Median relative income of elderly people (60+),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e53ae81c2c11382ce52f""]",run_5f8127cf8e6be829b1ac
term_074ac00adbe5f73a2af1,Median relative income of elderly people (60+) - EU-SILC survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_85fa6fd6fe5a940b926f""]",run_5f8127cf8e6be829b1ac
term_aae6ecbce1ea4c04530e,Median relative income of elderly people - EU-SILC survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_84e4a0bbc432a4d9567b""]",run_5f8127cf8e6be829b1ac
term_751662a2365b33aba273,Median saving rate by income quintile,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b3bbc74874eacc80fac4""]",run_5f8127cf8e6be829b1ac
term_6d3a4e9e00dfe2d6b031,Median saving rate by income quintile - experimental statistics,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b8196d6fdf9c395410b4""]",run_5f8127cf8e6be829b1ac
term_b61bf04e7a77cfdc39a0,"Modal split of air, sea and freight transport",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a65ef0f362e070490040""]",run_5f8127cf8e6be829b1ac
term_c3cd9054646b135d0b4e,"Modal split of air, sea and passenger transport",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6965470f4d85cab53988""]",run_5f8127cf8e6be829b1ac
term_c81d6ee622d33c0e63b4,Modal split of freight transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4483cde52d9531171880""]",run_5f8127cf8e6be829b1ac
term_8c5599186ab207fa39cc,National expenditure on environmental protection,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f571dfb91ef40a8d9ceb""]",run_5f8127cf8e6be829b1ac
term_f32b7749e3c9ff7974e4,National passenger road transport performance by type of vehicles registered in the,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3bb3e65a1c2de409b06e""]",run_5f8127cf8e6be829b1ac
term_5c1b156bf1e3cc20b804,"Net external debt - annual data, % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_24e032cdcde99d9ecd54""]",run_5f8127cf8e6be829b1ac
term_cd3886f7e671857294d0,"Net external debt - quarterly data, % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4079bde7b8482c46889c""]",run_5f8127cf8e6be829b1ac
term_4b419433504b08218669,"Net international investment position - quarterly data, % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_29cb666fe2e3d3286327""]",run_5f8127cf8e6be829b1ac
term_5aa8c2375b016a280a45,Net international investment position excluding non-defaultable instruments - % of GDP,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_91dcf41cb351a510256f""]",run_5f8127cf8e6be829b1ac
term_06536802769bc978a649,Net trade balance of energy products - % of GDP,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_86fd6702fbcc5183e3ff""]",run_5f8127cf8e6be829b1ac
term_5cb1785dd3f1be3b9d22,"Non-financial corporations debt, consolidated - % of GDP",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_91c60b45605191127e95""]",run_5f8127cf8e6be829b1ac
term_e5122b2bba66f017eaa9,number and load capacity of goods transport wagons,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f7c5fa65299410fd6c93""]",run_5f8127cf8e6be829b1ac
term_975f92a4a6ba860bd35f,Number of accidents at work by NACE Rev. 1.1 activity and employment status,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_aa0c5c357c862ebec283""]",run_5f8127cf8e6be829b1ac
term_44182a54b9802a05ffb2,Number of enterprises carrying out cross trade by employment size class,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2d8bdefbe89e8afa21f4""]",run_5f8127cf8e6be829b1ac
term_9560cd093859db0ca542,Number of enterprises carrying out cross trade by reasons for cross trade and employment size class,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_d0f911b58ad096319629""]",run_5f8127cf8e6be829b1ac
term_abd74cab62a22713b235,Number of enterprises carrying out cross trade by type of cross trade and employment size class,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_466dd36d85b278268863""]",run_5f8127cf8e6be829b1ac
term_41e0d6bfe368e5f58f50,"Oats and spring cereal mixtures by area, production and humidity",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_50089080b0ab7a3302b8""]",run_5f8127cf8e6be829b1ac
term_95b23a0abc0cf6816c43,Official development assistance as share of gross national income,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5e2b37633a9f142b1c29""]",run_5f8127cf8e6be829b1ac
term_e8a486be8d619db8be64,Olives by production,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_78ff6d53e11c374be134""]",run_5f8127cf8e6be829b1ac
term_ebddfd2ef3407d39c4e4,Organic production of animal products,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_21ba2bd9781f6aeb1c47""]",run_5f8127cf8e6be829b1ac
term_2254084cb5bd693de12c,Organic production of aquaculture products,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_eb122a7f082e9d8d5fb2""]",run_5f8127cf8e6be829b1ac
term_4b1fd1a7f6908d2872c0,Out-of-pocket expenditure on healthcare,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_bee67c6470996a6d6b53""]",run_5f8127cf8e6be829b1ac
term_0fcf4e988e3ce59aa8b1,Out-of-school rate by sex and age - as % of the population of the corresponding age,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5cd05fb304d2a382cb0e""]",run_5f8127cf8e6be829b1ac
term_d877db962664d4857680,"Out-of-school rate in population of lower secondary school age, by sex",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_fdd3d38b03175844bc71""]",run_5f8127cf8e6be829b1ac
term_769a96867babeedc522b,"Out-of-school rate in population of upper secondary school age, by sex",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0721814a77a7c6ab69a1""]",run_5f8127cf8e6be829b1ac
term_84c96995e5ca8437bcca,Output of the agricultural industry,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_cbfbe4db32ad1ab190d5""]",run_5f8127cf8e6be829b1ac
term_a1ccdeee056213c3adca,Output of the agricultural industry - basic and producer prices,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6e40ad60c65d9e7d11b0""]",run_5f8127cf8e6be829b1ac
term_3992b935b7626c5f87e1,Outward FDI stocks in % of GDP,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_77f5944d2bcdeed18098""]",run_5f8127cf8e6be829b1ac
term_34bb2d7daaad6b23269d,Overall employment growth,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2e22ecbd469c2c5c2a16""]",run_5f8127cf8e6be829b1ac
term_462c1513203af7c8e5e2,Overcrowding rate by age group - population without single-person households - EU-SILC survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_104e01bbe31fb42628d2""]",run_5f8127cf8e6be829b1ac
term_63e72f5b64212ddf7e4f,Overcrowding rate by degree of urbanisation - total population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_bd6cc1e6d374dd26e770""]",run_5f8127cf8e6be829b1ac
term_65b7a817742d84dc8b39,Overcrowding rate by poverty status - population without single-person households - EU-SILC survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_dab4277f2626af5c6a07""]",run_5f8127cf8e6be829b1ac
term_a26d81c3f985547c93b7,Overcrowding rate by sex - population without single-person households - EU-SILC survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_59caad8f6de48a6af033""]",run_5f8127cf8e6be829b1ac
term_26490cbba0bceff791ef,Overcrowding rate by tenure status - total population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_fe46346341ead9788465""]",run_5f8127cf8e6be829b1ac
term_c959179fd99717013cd0,Part-time employment rate,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_69c433d1936138369497""]",run_5f8127cf8e6be829b1ac
term_47b9219432ba9fa33c1f,Participation in tourism for personal purposes - % of total population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_46e904aa9601cac4ba0b""]",run_5f8127cf8e6be829b1ac
term_cbe3f0c0c63df0d8189e,Passenger air transport over national territory (including territorial sea),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b8d432920b2559e5dd9c""]",run_5f8127cf8e6be829b1ac
term_9680b4f19d0a8245842f,Passenger air transport over national territory (including territorial sea) - million passenger-km,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f1a96fce30959caffa09""]",run_5f8127cf8e6be829b1ac
term_ded4bcecdf6431047f86,"Passenger cars in accompanied passenger car railway transport, by type of transport",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6a2bbc5b81c052c92f40""]",run_5f8127cf8e6be829b1ac
term_d4ee21213e40c0f9e7c5,Passenger road transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7b635c2ff64f3f40f26a""]",run_5f8127cf8e6be829b1ac
term_9c01f58c839e886cff89,Passenger road transport - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0bfc9ed74ae58367ed44""]",run_5f8127cf8e6be829b1ac
term_3016d8f4c9d8fbfa2d3f,Passengers (excluding cruise passengers) transported from/to the main ports,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c992dc17c7867a936f58""]",run_5f8127cf8e6be829b1ac
term_8287815d3953999fafc9,Passengers (excluding cruise passengers) transported from/to the main ports quarterly data,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c3673c0785b7fbd50fcf"", ""occ_c9b1df578aac71e63b87""]",run_5f8127cf8e6be829b1ac
term_54ab3a65984d82df4910,"Passengers in accompanied passenger car railway transport, by type of transport",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_10f07c04648dd2f61302""]",run_5f8127cf8e6be829b1ac
term_298c39b5e6c3879b2034,Passengers transported,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7519a698d0db78675d4b""]",run_5f8127cf8e6be829b1ac
term_60ede498db7097a1bd4c,Passengers transported by type of train speed,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a9b7a2f05d9c3196baee""]",run_5f8127cf8e6be829b1ac
term_2c38fafe65ca58d949f0,per 1000 of corresponding age population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8293e27330e268dc7c46""]",run_5f8127cf8e6be829b1ac
term_6c398553c4d684b6aba1,per 1000 of population aged 25-34,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2220923b4c86037e0a8d"", ""occ_aa715649f9c9250844bc""]",run_5f8127cf8e6be829b1ac
term_a3677d8c6276e767b3fe,Persons employed in goods road transport enterprises by employment size classes,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b16cc2d0265d2204bf7e""]",run_5f8127cf8e6be829b1ac
term_83071806be9a1b00d7c3,Persons employed in goods road transport enterprises by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_027d8b68e15a32a8e80e""]",run_5f8127cf8e6be829b1ac
