term_id,canonical_term,category,confidence,variant,protected,evidence,occurrence_ids_json,run_id
term_77db762d503f8c2112f8,Gross weight of dry bulk goods transported in short sea shipping from/to the top 5 EU ports for dry bulk goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_36c6932bfade4795568d""]",run_cf189fe93ed005701355
term_65ebf0c0958b87bdcac8,Gross weight of goods handled,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_4ca951c692f2a1c73c73""]",run_cf189fe93ed005701355
term_a3d75e6ab93d57a34493,Gross weight of goods handled - ENP-East countries,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_1bffb05ebc62f6375775""]",run_cf189fe93ed005701355
term_af27172d2dca202d9764,gross weight of goods handled in all ports,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_6783844ce73d5bfaa1b6""]",run_cf189fe93ed005701355
term_6361f000a966751ad137,Gross weight of goods handled in all ports by direction,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_7dc0340db500c32ca672""]",run_cf189fe93ed005701355
term_4618a6767a89ca968bfa,Gross weight of goods handled in all ports by direction - ENP-South countries,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_9e43c44b6e7130a4d460""]",run_cf189fe93ed005701355
term_ab5cb6d657cfb86e547d,gross weight of goods handled in each port,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_98d53c9cc94124f17d66""]",run_cf189fe93ed005701355
term_627ade544c615b55fb84,gross weight of goods handled in main ports,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_c0a1c694d0279a62e68e""]",run_cf189fe93ed005701355
term_519a9dfb2e517a85e0fb,"gross weight of goods handled in main ports, by direction",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_7ee3c83fea86dde6cebd""]",run_cf189fe93ed005701355
term_e040defee705c6539725,"gross weight of goods handled in main ports, by type of cargo",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_a1ee097ec50b82f6ca74""]",run_cf189fe93ed005701355
term_077a8076be5b370a2fad,"gross weight of goods handled in main ports, by type of traffic",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_eb4a944ef7fa026b22cd""]",run_cf189fe93ed005701355
term_22bf5de16e0fdc3b7d93,"gross weight of goods handled in main ports, by various types of partner geographical areas",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_1a53c28b4286f408aade""]",run_cf189fe93ed005701355
term_d8c985bf3d3aec596622,Gross weight of goods handled in the top 20 EU ports by direction,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_c513ea2edfb6564f38aa""]",run_cf189fe93ed005701355
term_988b99bd2801c8911f55,gross weight of goods in containers handled in each port,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_dd7517a56a5fdd4b384b""]",run_cf189fe93ed005701355
term_684770e20fcc03635ea1,Gross weight of goods in containers transported in short sea shipping from/to the top 5 EU ports for goods in containers,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_8f847478aafa82ac0033""]",run_cf189fe93ed005701355
term_32c1d4321267fe4eb962,gross weight of goods in Ro-Ro units handled in each port,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_b50ec2fbe73f6cc5de81""]",run_cf189fe93ed005701355
term_9cedd100584c1a2e3c09,Gross weight of goods in Ro-ro units transported in short sea shipping from/to the top 5 EU ports for goods in Ro-ro units,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_c1b571bcd7906e276fb7""]",run_cf189fe93ed005701355
term_f05dc66b43a245fd67c2,gross weight of goods transported to/from main ports,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_3c8c1b4a5f92883b3fa2""]",run_cf189fe93ed005701355
term_4888eefe70fe4ed02e10,"gross weight of goods transported to/from main ports, by direction",measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_b0c0c421fb034a207468""]",run_cf189fe93ed005701355
term_eb450627122a1664dc13,"gross weight of goods transported to/from main ports, by type of cargo for each sea region of partner ports",measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_748ae9c83f66ed3dd8fb""]",run_cf189fe93ed005701355
term_dc87455c6768dc28051e,gross weight of liquid bulk goods handled in each port,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_0560394f7b2663e58a2e""]",run_cf189fe93ed005701355
term_e6cd08c5e530a7d55c17,Gross weight of liquid bulk goods transported in short sea shipping from/to the top 5 EU ports for liquid bulk goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_7cba52314f2e8ba1ebc1""]",run_cf189fe93ed005701355
term_88abdb64a3b91f0e59c2,Guest nights spent at short-stay accommodation offered via collaborative economy platforms by mode of accommodation,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_e050b69054e8ca10ff7c""]",run_cf189fe93ed005701355
term_a82ba53f3b1fa49a08ae,Guest nights spent at short-stay accommodation offered via collaborative economy platforms by mode of accommodation - experimental statistics,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_63724d22d0371ef5f1fd""]",run_cf189fe93ed005701355
term_805ab8e47c040de7ad30,Guest nights spent at short-stay accommodation offered via collaborative economy platforms by size class of accommodation,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_0aa14e1df42a1619aa1c""]",run_cf189fe93ed005701355
term_d6fb09b1c2a241521ea0,Guest nights spent at short-stay accommodation offered via collaborative economy platforms by size class of accommodation - experimental statistics,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_661a39208e5263a52cba""]",run_cf189fe93ed005701355
term_3dbc7e5444fb23d6d899,Harmonised risk indicator 1 for pesticides by categorisation of active substances,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_55bfe0c670345e67ed34""]",run_cf189fe93ed005701355
term_7fad463e4005feb7eac9,Hauled passenger railway vehicle traffic performance by type of railway vehicle speed,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_0cd169e893104af0e063""]",run_cf189fe93ed005701355
term_daaab65add601ee75023,Hauled passenger railway vehicle traffic performance by type of railway vehicle speed - seat km,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_c278099406ef2f24ebbd""]",run_cf189fe93ed005701355
term_7d3f1c64217bc025a988,Hauled vehicle traffic performance,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_bb12cc43de4e9a603f85""]",run_cf189fe93ed005701355
term_c9758f99f3da483f59e5,Hauled vehicle traffic performance - tkm,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_c4f9f781cb13bae6277a""]",run_cf189fe93ed005701355
term_b28741ef4ee8a1420a20,Health care expenditure,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_ec022bce8478ca79bf2b""]",run_cf189fe93ed005701355
term_7a46a9a0691b4a23f53b,Health care expenditure - % of GDP - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_79cf1b473c0eea02e3e8""]",run_cf189fe93ed005701355
term_9180a9499c0c5423401c,Health impacts of air pollution,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_7792ca485f8970d09939""]",run_cf189fe93ed005701355
term_5220f3f435976112ea7a,Healthy life years,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_366af78440b7dc7f6901""]",run_cf189fe93ed005701355
term_eecf6953fb6bba9f2147,Healthy life years at 65 - females,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_ece29e8a805a56f10cfd""]",run_cf189fe93ed005701355
term_bf2a262a2c8e85c202b1,Healthy life years at 65 - males,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_c836a9735080ae585da3""]",run_cf189fe93ed005701355
term_83f85cb8dc5f06a667ca,Healthy life years at age 65 by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_e26f8f6d2b13a994e8d3""]",run_cf189fe93ed005701355
term_8c0da67ed1006687b002,Healthy life years at birth by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_cf887005960b9b22e6e2"", ""occ_d29f59311ddcc641426a""]",run_cf189fe93ed005701355
term_1714c3b2c3cbe13e13e7,HICP - alcohol and tobacco,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_b97f994e0b15fd647eb2""]",run_cf189fe93ed005701355
term_96cd83bed7a59af9c312,HICP - all items,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_8dab3581e99903ccea5c""]",run_cf189fe93ed005701355
term_ec6307e017a1ec3112d9,HICP - all items - annual average indices,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_b85200a6490b478a0e65""]",run_cf189fe93ed005701355
term_2166e87062afc7130860,HICP - all items excluding energy,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_6f5521dfd0ed28765686""]",run_cf189fe93ed005701355
term_dfef0bc6fec023da7d6f,HICP - all items excluding energy and seasonal food,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_84742aa9a1e070e061d8""]",run_cf189fe93ed005701355
term_5589817532966513588f,HICP - all items excluding energy and unprocessed food,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_248e7800724db23f984b""]",run_cf189fe93ed005701355
term_eec19635403fa562b0d0,"HICP - all items excluding energy, food, alcohol and tobacco",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_98e5150c4e69960c26a8""]",run_cf189fe93ed005701355
term_4ce121c811aafc35d233,HICP - all items excluding tobacco,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_6cb8b07155c65d3675e4""]",run_cf189fe93ed005701355
term_97a52f83cf9679454796,HICP - clothing,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_d39d320da0e327f1dfe2""]",run_cf189fe93ed005701355
term_dc78eb82f20ae98aea8b,HICP - communications,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_19b2992214d1ca2484ef""]",run_cf189fe93ed005701355
term_eb8c99943c7bf24ade49,HICP - country weights,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_10413bc418a75c7345f4""]",run_cf189fe93ed005701355
term_14dfb8649a706fe9ff1b,HICP - education,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_75f959c1406e8dfc4864""]",run_cf189fe93ed005701355
term_f0cf33cba7f262331b61,HICP - energy,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_ee90ff365304cf546ed6""]",run_cf189fe93ed005701355
term_eaab3fc64e145be46e23,HICP - food,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_dff595e2dc1dda1f4e44""]",run_cf189fe93ed005701355
term_d34dc1c2ffc13dc1484b,"HICP - food, alcohol and tobacco",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_3e2110ca265a047e1ff5""]",run_cf189fe93ed005701355
term_1e0b2bfdc6938c46a19b,HICP - health,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_87bb0b5fce44fc3439e0""]",run_cf189fe93ed005701355
term_88075fa39a20cb2fd639,HICP - hotels and restaurants,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_90284e533b5885628db4""]",run_cf189fe93ed005701355
term_2f9a3cdd454eea6132d4,HICP - household equipment,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_d6cdde1f15240630bfec""]",run_cf189fe93ed005701355
term_6fad058a31cd9444c9c5,HICP - housing,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_5f6ad3fbf8ddb89a2d94""]",run_cf189fe93ed005701355
term_d21097248b037ca71a01,HICP - inflation rate,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_a3e54cc69cacb5bdda29""]",run_cf189fe93ed005701355
term_3b59ca06a899454b78b8,HICP - miscellaneous goods and services,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_853c69f2e8e8cb5e3811""]",run_cf189fe93ed005701355
term_369d87390f41753c141f,HICP - non-energy industrial goods,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_a2ff14110c9214daaa3f""]",run_cf189fe93ed005701355
term_b879826b5838bae68f75,HICP - recreation and culture,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_4b914382c33070677e39""]",run_cf189fe93ed005701355
term_a758c3ee913770250a85,HICP - services,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_e10265d18b2ee5abbbbf""]",run_cf189fe93ed005701355
term_9b83e3239cd2a5b6767f,HICP - transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_ddd2242245793029d431""]",run_cf189fe93ed005701355
term_4905cdd8d7ab7bd9d044,HIDDEN DAT,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_63831ad7a7b2a9b1c6f5""]",run_cf189fe93ed005701355
term_74c1c11db0e9d66f5792,"High-speed internet coverage, by type of area",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_96b0c89be64792127460""]",run_cf189fe93ed005701355
term_308ea52be570d7c58186,"High-tech exports - Exports of high technology products as a share of total exports (from, SITC Rev. 4)",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_6c3a54a51d2b463a3ade""]",run_cf189fe93ed005701355
term_86b8c621d933d5f97252,Higher education,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_3a4a4c2bfcf4ac170c8c""]",run_cf189fe93ed005701355
term_ec8f8de7eae00a123306,"historical data (, former methodology and source)",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_87dc1f80cefe22aa8d26""]",run_cf189fe93ed005701355
term_77bf13cbded1bf5beba9,homicide in cities,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_cb18ec772f85459e0068""]",run_cf189fe93ed005701355
term_3dcc8605b412f2ed76c2,Hospital beds,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_574d381cdeb1a8d2ec56""]",run_cf189fe93ed005701355
term_67cd23748b5cdfb364ff,Hours spent in CVT courses by NACE Rev. 1.1 activity - per participant,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_217b4c49e176b9e9d732""]",run_cf189fe93ed005701355
term_501301a8f05ab8feac07,Hours spent in CVT courses by NACE Rev. 1.1 activity - per person employed in all enterprises,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_f0286c08dc18e392fcfd""]",run_cf189fe93ed005701355
term_301578ad5a587c2f1f86,Hours spent in CVT courses by NACE Rev. 1.1 activity - per person employed in enterprises providing CVT courses,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_49b2b9ced0bf8361e0c7""]",run_cf189fe93ed005701355
term_3dd3c972a60bdd0dceaa,Hours spent in CVT courses by NACE Rev. 2 activity - per participant,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_46365d147b1d685dda86""]",run_cf189fe93ed005701355
term_a259182eddd891e8f3bb,Hours spent in CVT courses by NACE Rev. 2 activity - per person employed in all enterprises,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_635aa73e40645c4ce852""]",run_cf189fe93ed005701355
term_5baf9c5a9e091a6ffac8,Hours spent in CVT courses by NACE Rev. 2 activity - per person employed in enterprises providing CVT courses,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_228a301e73842de2023e""]",run_cf189fe93ed005701355
term_e088ffc60375b17170f6,Hours spent in CVT courses by size class - per participant,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_95945fd574f8743b9735""]",run_cf189fe93ed005701355
term_f63ca7db3f4c38990267,Hours spent in CVT courses by size class - per person employed in all enterprises,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_62943d432633315e2c66""]",run_cf189fe93ed005701355
term_103c901d723551fc6505,Hours spent in CVT courses by size class - per person employed in enterprises providing CVT courses,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_8f62be6a424c1a48f767""]",run_cf189fe93ed005701355
term_b433a299a4eeedbd8eb3,Hours spent in CVT courses by type of course and NACE Rev. 1.1 activity,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_bd4ad51589651b02d2d9""]",run_cf189fe93ed005701355
term_57c4bf1487d6621b3e1e,Hours spent in CVT courses by type of course and NACE Rev. 1.1 activity - % of total hours spent in CVT courses,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_0f1f7a2eb9caea29b4a5""]",run_cf189fe93ed005701355
term_889e83c0402a09059be4,Hours worked per week of full-time employment,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_879750daa3868ffa4609""]",run_cf189fe93ed005701355
term_2ac0acffca0463ed9ded,House price index,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_48dd05872f82ab2e5eca"", ""occ_e8fae38ea345e5be5d0e""]",run_cf189fe93ed005701355
term_53a4355232fa8ec64f34,House price index (= 100),measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_5eae3f3b2cf7d182ee12""]",run_cf189fe93ed005701355
term_95b646dd7227ccce08b4,House price index (= 100) - quarterly data,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_4fe249746295828a714b""]",run_cf189fe93ed005701355
term_b287058763b62e747ffb,House price index - Item weights,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_44c76ae8105c4507839d""]",run_cf189fe93ed005701355
term_7fd0142c8dd981cee687,House price index - quarterly data,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_68b988f66554c2a11cc1""]",run_cf189fe93ed005701355
term_20521c72e6cabba7e964,"House price index, deflated",measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_3f4920f08d71d78ce92d"", ""occ_47b61ef2ebae4ecb6ccd""]",run_cf189fe93ed005701355
term_4d5be5b88085385db32d,"House price index, deflated - annual data",measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_eded6b61ff20cd050ffb""]",run_cf189fe93ed005701355
term_cf8712dfc9d708cb8fa1,"House price index, deflated - quarterly data",measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_b9d1e1e2493920a661de""]",run_cf189fe93ed005701355
term_14fbb936b6af82a1ad80,"House price index, nominal",measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_b9e14d82cb812bff193a""]",run_cf189fe93ed005701355
term_3987c647edbf48762f80,"House price index, nominal - annual data",measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_8eb2185c251cfcffd7f4""]",run_cf189fe93ed005701355
term_b42b72d1ef59e78b9232,House sales,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_40ea3223e1f9da517b2d"", ""occ_73cdc07757bc293e63ba""]",run_cf189fe93ed005701355
term_d47300ffaf337f995f13,"House sales - number and index (=100), annual data",measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_5f0a1f12eab7e804284c""]",run_cf189fe93ed005701355
term_48fc1ea3059120d115be,"House sales - value and index (=100), annual data",measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_7f6a4019f183a86bf3c4""]",run_cf189fe93ed005701355
term_5e740e61c6e62cbab699,Household composition by size,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_6786a494d481f743ac92""]",run_cf189fe93ed005701355
term_2b65c9ec8a672b8152af,Household consumption volumes of electricity by consumption bands,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_9db32bc691becee57cde""]",run_cf189fe93ed005701355
term_7802ebcc68fd8f857547,Household consumption volumes of gas by consumption bands,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_7bf82179eafcb8f34b02""]",run_cf189fe93ed005701355
term_957c7072400aabcc097c,"Household debt including non-profit institutions serving households, consolidated",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_ee99ddb9d6724684dcb9""]",run_cf189fe93ed005701355
term_70b7c8e9e6ed9c7bc6e5,household equipment,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_b8777bf24b6513823371""]",run_cf189fe93ed005701355
term_5ac66553cf6d1848357e,Households by size (number of persons),measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_ec7266d3f717374f56dd""]",run_cf189fe93ed005701355
term_d322d3c6423d5473a829,Households investment rate,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_16e621e571f758209302""]",run_cf189fe93ed005701355
term_e078531806d3a6d4ed9d,Households maintaining the same standard of living using savings by duration and risk of poverty threshold,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_d8b9a9b48241b339ccc6""]",run_cf189fe93ed005701355
term_d02d5a8beed347abd885,Households that have internet access at home by NUTS 2 region,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_64b748d27b507e3fed5b""]",run_cf189fe93ed005701355
term_f4b9c5599789108e868d,Households with access to secure tenure by simplified degree of urbanisation,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_573b4b4e2e8503e21bb4""]",run_cf189fe93ed005701355
term_f0621630702d5c2bd934,Households with access to secure tenure by simplified degree of urbanisation - ENP-South countries,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_2fa576a02934447c313d""]",run_cf189fe93ed005701355
term_410487568737ef3fb59e,Households with sustainable access to improved sanitation by simplified degree of urbanisation,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_8c0d0109beeaed9478e0""]",run_cf189fe93ed005701355
term_23de67049c0dc04c036a,Households with sustainable access to improved sanitation by simplified degree of urbanisation - ENP-South countries,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_d05e50f7d09ea59e9e18""]",run_cf189fe93ed005701355
term_115b5c9878c65bea4f1e,Housing cost overburden rate,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_c10fcd1b04d20515c0e4""]",run_cf189fe93ed005701355
term_f1c41298a092699698ce,Housing cost overburden rate by age group,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_1c14854ed73faae66ad4""]",run_cf189fe93ed005701355
term_44d5b6936bb3866b7c09,Housing cost overburden rate by age group - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_d2a46923ae14f63f574f""]",run_cf189fe93ed005701355
term_07a80697c4321f8c706a,Housing cost overburden rate by degree of urbanisation - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_dcfdcc5b1ab0d2ff18e7""]",run_cf189fe93ed005701355
term_1d36fabdc211d3d3ebf1,Housing cost overburden rate by household type,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_cd5d6d66d669ebdf841b""]",run_cf189fe93ed005701355
term_07b9b39822df193edc53,Housing cost overburden rate by household type - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_81c9257ba6b9d312685a""]",run_cf189fe93ed005701355
term_d3a86d6b1442368c3650,Housing cost overburden rate by income quintile - EU-SILC survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_328c74eba1fcc2cdd2b6""]",run_cf189fe93ed005701355
term_af4eae7da9efdf582c21,Housing cost overburden rate by NUTS 2 region,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_6b85264eaa2f96b1f4e1""]",run_cf189fe93ed005701355
term_c9272e2765f8365ff80d,Housing cost overburden rate by poverty status - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_77fbbed1c7fa23091351""]",run_cf189fe93ed005701355
term_b3dfa72ef2decd264f8b,Housing cost overburden rate by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_b2574620e364f56a4310""]",run_cf189fe93ed005701355
term_ce6acb5890a7891864e9,Housing cost overburden rate by sex - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_dc809bf1f9bd92d693ab""]",run_cf189fe93ed005701355
term_66fdbb595cc913090e50,Housing cost overburden rate by tenure status - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_83a5b6d102f0c4c8ae83""]",run_cf189fe93ed005701355
